argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
3,3,9,9,8260877
3,3,9,27,8174663
3,3,9,81,7846746
3,3,27,0,2321596
3,3,27,1,2315431
3,3,27,3,2311390
3,3,27,9,2302924
3,3,27,27,2280893
3,3,27,81,2198901
3,3,81,0,396196
3,3,81,1,393650
3,3,81,3,392323
3,3,81,9,389974
3,3,81,27,385071
3,3,81,81,371178
