best_model_phylo3.h5,Cgrandiflora,0.9367,0.9524
best_model_phylo2.h5,Mpolymorpha,0.4045,0.5473
best_model_phylo0.h5,Lsativa,0.4085,0.4262
best_model_phylo1.h5,Hannuus,0.5643,0.5984
best_model_phylo3.h5,Oeuropaea,0.7676,0.7676
best_model_phylo4.h5,Esalsugineum,0.9232,0.9404
best_model_phylo0.h5,Cpapaya,0.3424,0.3424
best_model_phylo3.h5,Cclementina,0.9153,0.9364
best_model_phylo3.h5,Slycopersicum,0.7721,0.8218
best_model_phylo5.h5,Ppersica,0.8394,0.9144
best_model_phylo5.h5,Mtruncatula,0.7758,0.7976
best_model_phylo4.h5,Cgrandiflora,0.9416,0.9578
best_model_phylo1.h5,Spolyrhiza,0.8489,0.8489
best_model_phylo4.h5,Vvinifera,0.8608,0.8608
best_model_phylo5.h5,Hvulgare,0.5293,0.5475
best_model_phylo5.h5,Cquinoa,0.7858,0.7938
best_model_phylo3.h5,Mguttatus,0.9210,0.9432
best_model_phylo0.h5,Mtruncatula,0.4912,0.5189
best_model_phylo1.h5,Sbicolor,0.7672,0.8346
best_model_phylo0.h5,Osativa,0.6286,0.6619
best_model_phylo4.h5,Lsativa,0.7265,0.7384
best_model_phylo3.h5,Carietinum,0.9201,0.9201
best_model_phylo0.h5,Egrandis,0.5898,0.6180
best_model_phylo1.h5,Graimondii,0.8354,0.9003
best_model_phylo1.h5,Mdomestica,0.8175,0.8559
best_model_phylo0.h5,Rcommunis,0.4904,0.4955
best_model_phylo4.h5,Spolyrhiza,0.7303,0.7303
best_model_phylo3.h5,Cquinoa,0.8214,0.8274
best_model_phylo1.h5,Hvulgare,0.5855,0.6112
best_model_phylo2.h5,Olucimarinus,0.0579,0.0592
best_model_phylo1.h5,Sitalica,0.8267,0.8738
best_model_phylo4.h5,Gmax,0.8609,0.9182
best_model_phylo1.h5,Ptrichocarpa,0.8264,0.8930
best_model_phylo5.h5,Crubella,0.8835,0.9088
best_model_phylo2.h5,MpusillaCCMP1545,0.0942,0.0970
best_model_phylo1.h5,Pumbilicalis,0.0868,0.0975
best_model_phylo2.h5,Cquinoa,0.8224,0.8322
best_model_phylo4.h5,Rcommunis,0.8866,0.8884
best_model_phylo5.h5,Cgrandiflora,0.8606,0.8748
best_model_phylo5.h5,Mesculenta,0.8872,0.9319
best_model_phylo4.h5,Hvulgare,0.5307,0.5576
best_model_phylo3.h5,Mpolymorpha,0.5650,0.7491
best_model_phylo5.h5,Fvesca,0.7392,0.7624
best_model_phylo4.h5,Ahypochondriacus,0.8146,0.8389
best_model_phylo2.h5,Graimondii,0.8673,0.9142
best_model_phylo0.h5,Olucimarinus,0.9498,0.9673
best_model_phylo4.h5,MspRCC299,0.6873,0.7104
best_model_phylo5.h5,Vvinifera,0.9509,0.9509
best_model_phylo4.h5,MpusillaCCMP1545,0.7369,0.7569
best_model_phylo1.h5,Vvinifera,0.8463,0.8463
best_model_phylo5.h5,Esalsugineum,0.8765,0.8931
best_model_phylo1.h5,Mpolymorpha,0.4654,0.5758
best_model_phylo3.h5,Mtruncatula,0.8629,0.8741
best_model_phylo4.h5,Sbicolor,0.7029,0.7774
best_model_phylo0.h5,MpusillaCCMP1545,0.9269,0.9410
best_model_phylo3.h5,Ahypochondriacus,0.8877,0.9124
best_model_phylo4.h5,Ppersica,0.8558,0.9206
best_model_phylo4.h5,Sitalica,0.7935,0.8528
