best_model_Bdistachyon.h5,Rcommunis,0.8492,0.8564
best_model_Tcacao.h5,Crubella,0.9083,0.9297
best_model_Vvinifera.h5,Smoellendorffii,0.8061,0.8230
best_model_Olucimarinus.h5,Rcommunis,0.4350,0.4427
best_model_Hvulgare.h5,Tcacao,0.4076,0.4407
best_model_Cclementina.h5,Acomosus,0.5458,0.5493
best_model_Czofingiensis.h5,Fvesca,0.6989,0.8050
best_model_Rcommunis.h5,Graimondii,0.8162,0.8871
best_model_Mesculenta.h5,Csinensis,0.8813,0.9073
best_model_Smoellendorffii.h5,Sbicolor,0.5284,0.6402
best_model_Mpolymorpha.h5,Mdomestica,0.7131,0.7571
best_model_Athaliana.h5,Hvulgare,0.3350,0.3581
best_model_Tcacao.h5,Osativa,0.7010,0.7372
best_model_Cquinoa.h5,Olucimarinus,0.0015,0.0016
best_model_Mdomestica.h5,Ppersica,0.8286,0.9147
best_model_Kfedtschenkoi.h5,Cquinoa,0.7579,0.7655
best_model_Lsativa.h5,Carietinum,0.8241,0.8241
best_model_Spolyrhiza.h5,Stuberosum,0.8997,0.8997
best_model_Egrandis.h5,Cclementina,0.8100,0.8696
best_model_Olucimarinus.h5,Boleraceacapitata,0.5710,0.5710
best_model_Esalsugineum.h5,Pumbilicalis,0.0020,0.0023
best_model_Spolyrhiza.h5,Mdomestica,0.8208,0.9275
best_model_Pumbilicalis.h5,Hannuus,0.0002,0.0002
best_model_Fvesca.h5,Ptrichocarpa,0.8029,0.8407
best_model_Olucimarinus.h5,Bdistachyon,0.3288,0.4021
best_model_Crubella.h5,Zmays,0.4231,0.4443
best_model_Pumbilicalis.h5,Crubella,0.0007,0.0007
best_model_CsubellipsoideaC169.h5,Graimondii,0.2880,0.3051
best_model_Creinhardtii.h5,Atrichopoda,0.0070,0.0070
best_model_Esalsugineum.h5,Osativa,0.6140,0.6428
best_model_MpusillaCCMP1545.h5,Bdistachyon,0.2516,0.3032
best_model_Esalsugineum.h5,Dsalina,0.0028,0.0028
best_model_Atrichopoda.h5,Fvesca,0.8034,0.9254
best_model_Kfedtschenkoi.h5,Esalsugineum,0.8839,0.8988
best_model_Ahypochondriacus.h5,Atrichopoda,0.7228,0.7228
best_model_Zmays.h5,Mguttatus,0.7443,0.7951
best_model_MpusillaCCMP1545.h5,Mpolymorpha,0.2123,0.2873
best_model_Zmarina.h5,Vvinifera,0.7569,0.7569
best_model_Mpolymorpha.h5,Cgrandiflora,0.7081,0.7519
